epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
106,2965.34,0.76352,0.66065,1.24789,0.92603,0.81518,0.90035,0.74464,0.66202,0.53656,1.12381,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,2987.96,0.74437,0.65595,1.24028,0.92701,0.82514,0.90186,0.74284,0.66427,0.53906,1.12213,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,3016.37,0.75719,0.6614,1.25112,0.93226,0.81356,0.90219,0.74795,0.661,0.53923,1.1162,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,3048.76,0.75318,0.66138,1.24126,0.93023,0.81643,0.90056,0.74774,0.65999,0.53802,1.11139,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,3078.12,0.7549,0.65873,1.24814,0.92184,0.82078,0.90213,0.74761,0.65938,0.53172,1.11659,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,3098.54,0.75084,0.65925,1.24806,0.91998,0.82327,0.90112,0.74832,0.65452,0.53543,1.11439,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,3130.47,0.75011,0.6531,1.24686,0.91821,0.81738,0.90076,0.74793,0.65303,0.53569,1.11376,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,3162.51,0.74867,0.64164,1.23708,0.93306,0.81021,0.9036,0.74967,0.64829,0.53284,1.10911,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,3185.79,0.74315,0.64771,1.24075,0.9222,0.82016,0.90249,0.74721,0.65151,0.52777,1.1115,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,3212.56,0.73581,0.62859,1.23146,0.94261,0.80896,0.90466,0.74575,0.65295,0.53326,1.11124,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,3244.03,0.7447,0.65039,1.24186,0.92924,0.81207,0.9029,0.74593,0.65422,0.53441,1.11189,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,3275.28,0.73365,0.64303,1.23168,0.93224,0.80472,0.90397,0.74734,0.65329,0.52522,1.11205,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,3294.37,0.73843,0.64066,1.23207,0.92993,0.81759,0.90763,0.75134,0.65101,0.52453,1.10943,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,3326.27,0.74245,0.64731,1.23503,0.93092,0.81332,0.90417,0.74954,0.64943,0.5256,1.10953,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,3358.57,0.73565,0.63572,1.23422,0.92437,0.8214,0.90468,0.74847,0.64847,0.52501,1.10748,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,3383.54,0.72854,0.63914,1.22451,0.92652,0.81606,0.90577,0.74981,0.64936,0.52826,1.10781,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,3408.74,0.7375,0.64742,1.23338,0.92488,0.81083,0.90505,0.75031,0.64892,0.52951,1.10707,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,3440.59,0.73608,0.6405,1.22467,0.92579,0.81514,0.90772,0.75346,0.64959,0.52569,1.10628,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
124,3473.43,0.72954,0.63032,1.22874,0.93547,0.81269,0.90797,0.75233,0.64712,0.52395,1.10505,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,3492.83,0.73811,0.64627,1.23001,0.93851,0.81083,0.90702,0.75137,0.64697,0.52159,1.10501,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,3524.77,0.72935,0.63719,1.2254,0.93919,0.80725,0.90638,0.75277,0.64292,0.52041,1.10208,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
