epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
108,1698.29,0.7764,0.6707,1.1895,0.94762,0.79776,0.90592,0.75233,0.66138,0.52074,1.02705,0.0236442,0.0078814,0.0236442,0.0078814,0.0236442,0.0078814,0.0236442,0.0078814
109,1714.04,0.77779,0.67758,1.19046,0.94553,0.79838,0.90541,0.74964,0.66183,0.52221,1.02932,0.0235848,0.0078616,0.0235848,0.0078616,0.0235848,0.0078616,0.0235848,0.0078616
110,1729.67,0.78114,0.66894,1.19462,0.9492,0.80227,0.90488,0.74871,0.66927,0.51562,1.03602,0.0235254,0.0078418,0.0235254,0.0078418,0.0235254,0.0078418,0.0235254,0.0078418
111,1745.52,0.7732,0.67163,1.18775,0.92739,0.81861,0.9051,0.75043,0.66184,0.51319,1.02912,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
112,1761.03,0.77788,0.66743,1.19364,0.93949,0.80772,0.90644,0.74954,0.66504,0.51924,1.03265,0.0234066,0.0078022,0.0234066,0.0078022,0.0234066,0.0078022,0.0234066,0.0078022
113,1776.72,0.77084,0.66275,1.18198,0.94295,0.8022,0.90505,0.75107,0.66634,0.52301,1.02858,0.0233472,0.0077824,0.0233472,0.0077824,0.0233472,0.0077824,0.0233472,0.0077824
114,1792.23,0.76973,0.66086,1.19179,0.94606,0.80766,0.9055,0.7503,0.67212,0.52592,1.03461,0.0232878,0.0077626,0.0232878,0.0077626,0.0232878,0.0077626,0.0232878,0.0077626
115,1808.02,0.76082,0.64855,1.17862,0.94818,0.80839,0.90399,0.75198,0.6713,0.52042,1.03366,0.0232284,0.0077428,0.0232284,0.0077428,0.0232284,0.0077428,0.0232284,0.0077428
116,1823.57,0.77386,0.66885,1.18851,0.92962,0.81207,0.90372,0.75167,0.66486,0.52486,1.02758,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
117,1839.26,0.75897,0.66368,1.17783,0.94053,0.80697,0.90443,0.74999,0.66537,0.52276,1.03072,0.0231096,0.0077032,0.0231096,0.0077032,0.0231096,0.0077032,0.0231096,0.0077032
118,1854.78,0.77259,0.65544,1.18568,0.94274,0.80398,0.90515,0.75105,0.6644,0.51491,1.03293,0.0230502,0.0076834,0.0230502,0.0076834,0.0230502,0.0076834,0.0230502,0.0076834
119,1870.45,0.76624,0.66198,1.18383,0.93237,0.81083,0.90585,0.75172,0.65956,0.51419,1.03195,0.0229908,0.0076636,0.0229908,0.0076636,0.0229908,0.0076636,0.0229908,0.0076636
120,1885.87,0.76928,0.66341,1.18795,0.94603,0.80149,0.90295,0.74839,0.66195,0.51742,1.03457,0.0229314,0.0076438,0.0229314,0.0076438,0.0229314,0.0076438,0.0229314,0.0076438
121,1901.39,0.75766,0.6806,1.17661,0.94955,0.79644,0.90311,0.75059,0.6619,0.51664,1.03153,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
122,1917.11,0.76539,0.66138,1.18071,0.94054,0.80398,0.90348,0.75099,0.66267,0.52004,1.03347,0.0228126,0.0076042,0.0228126,0.0076042,0.0228126,0.0076042,0.0228126,0.0076042
123,1932.71,0.76403,0.66559,1.17935,0.93967,0.80449,0.90496,0.75293,0.66254,0.51715,1.03406,0.0227532,0.0075844,0.0227532,0.0075844,0.0227532,0.0075844,0.0227532,0.0075844
124,1948.44,0.75729,0.64626,1.17816,0.93502,0.8059,0.90587,0.75566,0.6582,0.51347,1.03067,0.0226938,0.0075646,0.0226938,0.0075646,0.0226938,0.0075646,0.0226938,0.0075646
