epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
135,10207.6,0.82637,0.65752,1.07356,0.89728,0.6973,0.80137,0.64888,0.68639,0.58953,0.98766,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
136,10285.5,0.82645,0.65776,1.07151,0.89795,0.69673,0.80143,0.64909,0.68621,0.58973,0.98749,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
137,10358.5,0.827,0.66064,1.07348,0.89817,0.69638,0.80161,0.64928,0.68574,0.58962,0.98715,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
138,10433.1,0.82697,0.65737,1.07368,0.89995,0.69578,0.80187,0.64915,0.68559,0.58979,0.98699,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479
139,10507.5,0.82374,0.65678,1.07106,0.89978,0.69579,0.8019,0.64967,0.68535,0.59008,0.98691,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
140,10584.5,0.82886,0.66221,1.07331,0.89978,0.69583,0.80187,0.64946,0.68509,0.59012,0.98663,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413
141,10658.3,0.82594,0.6583,1.07205,0.89819,0.69649,0.80168,0.64976,0.68497,0.59048,0.98644,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
142,10732.6,0.82894,0.66158,1.07741,0.89737,0.69745,0.802,0.6502,0.68466,0.59081,0.98624,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
143,10809.4,0.82314,0.65267,1.06998,0.89766,0.69699,0.80206,0.65014,0.68426,0.5911,0.98597,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
144,10883.5,0.82357,0.65485,1.07096,0.89779,0.69749,0.80188,0.6501,0.68355,0.59115,0.9855,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281
145,10957.3,0.81531,0.65217,1.06636,0.89868,0.69685,0.80193,0.65025,0.68343,0.59137,0.98528,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
146,11037,0.82348,0.65644,1.07106,0.89859,0.69707,0.80199,0.65022,0.68301,0.59188,0.98512,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215
147,11110.3,0.82911,0.65926,1.07389,0.89903,0.69654,0.80168,0.64996,0.68272,0.59193,0.98483,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
148,11184.4,0.81978,0.6533,1.0691,0.89927,0.69654,0.80201,0.65035,0.68252,0.59198,0.98465,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
149,11257.7,0.82075,0.65237,1.06756,0.89958,0.69631,0.80184,0.65066,0.68251,0.59222,0.98454,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
150,11335.9,0.81716,0.64854,1.06599,0.89772,0.69775,0.80208,0.6507,0.68224,0.59242,0.9843,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083
151,11409,0.81267,0.64352,1.06546,0.89702,0.69831,0.80235,0.65101,0.68176,0.59274,0.98408,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,11483.4,0.82291,0.65506,1.07115,0.89827,0.69737,0.80229,0.65103,0.68146,0.59298,0.98384,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017
153,11560.3,0.81099,0.64386,1.06142,0.89909,0.6973,0.80223,0.65139,0.68099,0.59322,0.98358,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
154,11633.9,0.81196,0.64529,1.06615,0.89888,0.69722,0.80243,0.65138,0.68071,0.59375,0.98338,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
155,11707.4,0.81583,0.64642,1.06508,0.90004,0.69692,0.8021,0.65138,0.68057,0.59398,0.98318,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
156,11784.9,0.81346,0.64574,1.06297,0.90007,0.69684,0.80233,0.65152,0.6803,0.59417,0.983,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885
157,11860.5,0.81494,0.64698,1.06789,0.8995,0.69699,0.80261,0.65156,0.67996,0.59431,0.98285,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
158,11934.1,0.81205,0.64415,1.06458,0.8984,0.69768,0.80231,0.65172,0.67962,0.59429,0.98258,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819
159,12007.6,0.81833,0.6452,1.06498,0.89838,0.69731,0.80185,0.65171,0.67944,0.59443,0.98242,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
160,12083.5,0.81468,0.6445,1.06707,0.89853,0.69768,0.80179,0.6518,0.67923,0.5948,0.98222,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
161,12157.2,0.80838,0.64168,1.06271,0.89844,0.69791,0.80195,0.65212,0.67878,0.59519,0.98192,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
162,12231.2,0.81178,0.64489,1.06383,0.89919,0.69742,0.80182,0.65205,0.67819,0.59572,0.9816,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687
163,12308.1,0.8139,0.64487,1.06568,0.89935,0.69731,0.80201,0.65236,0.67784,0.59567,0.98123,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
164,12382.3,0.81651,0.64495,1.06415,0.89851,0.69753,0.80228,0.65261,0.67769,0.59549,0.98109,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621
165,12456.2,0.81212,0.64259,1.06517,0.89837,0.69768,0.80233,0.65282,0.67714,0.59553,0.98082,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
166,12533.1,0.81429,0.64657,1.06489,0.89917,0.69715,0.8023,0.65273,0.67692,0.59563,0.98061,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
167,12607.1,0.81177,0.64382,1.0642,0.89947,0.69681,0.8025,0.6527,0.67656,0.59539,0.9805,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
168,12680.6,0.80734,0.63854,1.0596,0.89985,0.69702,0.80263,0.65294,0.67629,0.59533,0.9804,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489
169,12754.2,0.8116,0.64279,1.06024,0.89996,0.69699,0.80259,0.65307,0.6761,0.5957,0.98001,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
170,12831.8,0.80768,0.63782,1.06024,0.89932,0.69776,0.80303,0.65317,0.67575,0.59556,0.9797,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423
171,12906,0.80717,0.63635,1.05997,0.90032,0.69724,0.8031,0.65324,0.6753,0.59586,0.97949,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
172,12978.9,0.80363,0.63751,1.05746,0.90146,0.6965,0.80284,0.65322,0.6748,0.5959,0.97927,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
173,13056.3,0.80566,0.6391,1.06105,0.90126,0.69699,0.8028,0.65336,0.67451,0.59644,0.97907,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
174,13130.6,0.79743,0.63213,1.05619,0.90199,0.69646,0.80266,0.65344,0.67425,0.59676,0.97895,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291
175,13203.8,0.80484,0.63789,1.06192,0.90296,0.69638,0.80277,0.65352,0.67418,0.59694,0.97891,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
176,13279.9,0.79975,0.63275,1.05891,0.90206,0.69698,0.80285,0.65372,0.67378,0.59714,0.97863,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225
177,13355.9,0.80301,0.63571,1.05931,0.90243,0.69699,0.80295,0.65387,0.67351,0.59746,0.97848,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
178,13429.1,0.79747,0.6297,1.05834,0.90178,0.69758,0.80304,0.65393,0.67314,0.59758,0.97824,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
179,13503.2,0.80281,0.63553,1.06248,0.90111,0.69829,0.80298,0.65405,0.67272,0.5977,0.97811,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
180,13580.9,0.80341,0.63634,1.05933,0.90231,0.69791,0.80319,0.65429,0.67248,0.59806,0.97793,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093
181,13654,0.79786,0.62893,1.05407,0.90032,0.69813,0.80329,0.65428,0.67217,0.59857,0.97769,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
182,13727.9,0.79254,0.62282,1.05265,0.90104,0.6976,0.80236,0.6543,0.67186,0.59895,0.97751,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027
183,13805.6,0.80088,0.63354,1.05837,0.90199,0.69718,0.8023,0.65441,0.67133,0.59912,0.97716,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
184,13879.4,0.7945,0.62862,1.0527,0.90275,0.69722,0.80245,0.65455,0.6711,0.59893,0.97695,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
185,13953.9,0.80127,0.63244,1.05881,0.90398,0.69631,0.80275,0.65447,0.67071,0.59934,0.97664,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
186,14028.1,0.79549,0.62989,1.05484,0.90442,0.69623,0.80282,0.6549,0.6705,0.59928,0.97645,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895
187,14104.2,0.79428,0.62796,1.05385,0.90493,0.69577,0.80295,0.65487,0.67025,0.59924,0.97634,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
188,14178.6,0.79347,0.63048,1.05698,0.90264,0.69734,0.80374,0.65514,0.66964,0.59906,0.97605,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829
189,14252.1,0.79533,0.62777,1.0562,0.90429,0.69699,0.80284,0.6553,0.66941,0.59886,0.97598,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
190,14328.7,0.79273,0.62652,1.05248,0.90624,0.69614,0.80257,0.65521,0.66904,0.59908,0.9757,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
191,14402.1,0.79153,0.62362,1.05373,0.90705,0.69577,0.80299,0.65543,0.66854,0.59887,0.97542,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
192,14475.9,0.78811,0.61902,1.05035,0.90499,0.69646,0.80296,0.65537,0.66824,0.59894,0.97512,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697
193,14552.9,0.79526,0.62748,1.05389,0.9041,0.69696,0.80287,0.65539,0.66775,0.59877,0.97488,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
194,14626.7,0.78927,0.62155,1.05257,0.90461,0.69661,0.80306,0.65541,0.66775,0.5984,0.97487,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631
195,14700.1,0.78918,0.62094,1.05379,0.9051,0.69638,0.80303,0.65547,0.66737,0.59858,0.97474,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
196,14774.5,0.78654,0.61957,1.04882,0.90527,0.69625,0.8031,0.65549,0.66713,0.59877,0.97451,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
197,14851.4,0.7846,0.61691,1.04915,0.90477,0.69588,0.80298,0.65565,0.66683,0.59914,0.97425,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
198,14925.3,0.78955,0.62394,1.05123,0.90668,0.6957,0.80298,0.65566,0.66662,0.59941,0.97415,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499
199,14998.7,0.78649,0.61901,1.05287,0.90542,0.69638,0.80307,0.65572,0.66633,0.5997,0.97378,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
200,15075.9,0.78986,0.62161,1.05132,0.9083,0.69555,0.80338,0.65629,0.66632,0.59991,0.97375,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433
201,15149.8,0.77928,0.61196,1.04621,0.90791,0.6958,0.80343,0.65601,0.66579,0.60025,0.97355,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
202,15223.6,0.78957,0.62309,1.05293,0.90751,0.6955,0.80366,0.65635,0.66514,0.60056,0.97315,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
203,15300.9,0.78636,0.62088,1.05202,0.90636,0.69567,0.8037,0.65658,0.66489,0.60082,0.97298,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
